"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Schiedam";606;"Schiedam";78730;"05-08-2020";"18-08-2020";108;137,2;1;1,3;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"05-08-2020";"18-08-2020";2;5,9;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"05-08-2020";"18-08-2020";1;9,5;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"05-08-2020";"18-08-2020";3;10,3;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"05-08-2020";"18-08-2020";27;29,2;3;3,2;0;0
"Sliedrecht";610;"Sliedrecht";25220;"05-08-2020";"18-08-2020";3;11,9;0;0;0;0
"Sluis";1714;"Sluis";23210;"05-08-2020";"18-08-2020";4;17,2;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"05-08-2020";"18-08-2020";2;3,6;0;0;0;0
"Soest";342;"Soest";46606;"05-08-2020";"18-08-2020";9;19,3;0;0;0;0
"Someren";847;"Someren";19368;"05-08-2020";"18-08-2020";3;15,5;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"05-08-2020";"18-08-2020";2;11,5;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"05-08-2020";"18-08-2020";2;6,3;0;0;0;0
"Staphorst";180;"Staphorst";17145;"05-08-2020";"18-08-2020";1;5,8;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"05-08-2020";"18-08-2020";2;9,2;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"05-08-2020";"18-08-2020";7;28,7;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"05-08-2020";"18-08-2020";1;2,3;0;0;0;0
"Stein";971;"Stein";25007;"05-08-2020";"18-08-2020";2;8;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"05-08-2020";"18-08-2020";28;43,1;1;1,5;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"05-08-2020";"18-08-2020";7;7,8;0;0;0;0
"Terneuzen";715;"Terneuzen";54426;"05-08-2020";"18-08-2020";6;11;0;0;0;0
"Terschelling";93;"Terschelling";4888;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"05-08-2020";"18-08-2020";12;32,1;1;2,7;0;0
"Tholen";716;"Tholen";25757;"05-08-2020";"18-08-2020";6;23,3;0;0;0;0
"Tiel";281;"Tiel";42159;"05-08-2020";"18-08-2020";7;16,6;0;0;1;2,4
"Tilburg";855;"Tilburg";219789;"05-08-2020";"18-08-2020";86;39,1;2;0,9;0;0
"Tubbergen";183;"Tubbergen";21275;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"05-08-2020";"18-08-2020";1;3;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"05-08-2020";"18-08-2020";2;5,9;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"05-08-2020";"18-08-2020";3;9,4;0;0;0;0
"Uden";856;"Uden";42119;"05-08-2020";"18-08-2020";7;16,6;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"05-08-2020";"18-08-2020";2;14,6;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"05-08-2020";"18-08-2020";10;33,9;0;0;0;0
"Urk";184;"Urk";21031;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Utrecht";344;"Utrecht";357597;"05-08-2020";"18-08-2020";259;72,4;7;2;0;0
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"05-08-2020";"18-08-2020";6;12,1;0;0;0;0
"Vaals";981;"Vaals";10105;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"05-08-2020";"18-08-2020";1;6,1;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"05-08-2020";"18-08-2020";4;12,8;0;0;0;0
"Veendam";47;"Veendam";27384;"05-08-2020";"18-08-2020";9;32,9;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"05-08-2020";"18-08-2020";9;13,5;0;0;0;0
"Veere";717;"Veere";21880;"05-08-2020";"18-08-2020";2;9,1;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"05-08-2020";"18-08-2020";6;13,2;0;0;0;0
"Velsen";453;"Velsen";68648;"05-08-2020";"18-08-2020";20;29,1;0;0;0;0
"Venlo";983;"Venlo";101802;"05-08-2020";"18-08-2020";42;41,3;0;0;0;0
"Venray";984;"Venray";43614;"05-08-2020";"18-08-2020";12;27,5;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"05-08-2020";"18-08-2020";16;28,2;1;1,8;0;0
"Vlaardingen";622;"Vlaardingen";73397;"05-08-2020";"18-08-2020";81;110,4;1;1,4;0;0
"Vlieland";96;"Vlieland";1155;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"05-08-2020";"18-08-2020";10;22,5;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"05-08-2020";"18-08-2020";1;8;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"05-08-2020";"18-08-2020";5;19,5;0;0;0;0
"Voorst";285;"Voorst";24552;"05-08-2020";"18-08-2020";9;36,7;0;0;0;0
"Vught";865;"Vught";26558;"05-08-2020";"18-08-2020";6;22,6;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Waalre";866;"Waalre";17456;"05-08-2020";"18-08-2020";5;28,6;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"05-08-2020";"18-08-2020";18;37;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"05-08-2020";"18-08-2020";15;51,2;0;0;0;0
"Wageningen";289;"Wageningen";39664;"05-08-2020";"18-08-2020";8;20,2;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"05-08-2020";"18-08-2020";8;30,4;0;0;0;0
"Waterland";852;"Waterland";17424;"05-08-2020";"18-08-2020";13;74,6;0;0;0;0
"Weert";988;"Weert";50105;"05-08-2020";"18-08-2020";6;12;0;0;0;0
"Weesp";457;"Weesp";19738;"05-08-2020";"18-08-2020";6;30,4;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"05-08-2020";"18-08-2020";10;19,6;1;2;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"05-08-2020";"18-08-2020";3;4,7;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"05-08-2020";"18-08-2020";1;5,1;0;0;0;0
"Westervoort";293;"Westervoort";14971;"05-08-2020";"18-08-2020";4;26,7;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"05-08-2020";"18-08-2020";5;19,4;0;0;0;0
"Westland";1783;"Westland";110375;"05-08-2020";"18-08-2020";81;73,4;2;1,8;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"05-08-2020";"18-08-2020";8;54,3;0;0;0;0
"Wierden";189;"Wierden";24446;"05-08-2020";"18-08-2020";4;16,4;0;0;0;0
"Wijchen";296;"Wijchen";41110;"05-08-2020";"18-08-2020";9;21,9;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"05-08-2020";"18-08-2020";8;32,8;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"05-08-2020";"18-08-2020";3;12,5;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"05-08-2020";"18-08-2020";7;24,3;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"05-08-2020";"18-08-2020";8;36,6;0;0;0;0
"Woerden";632;"Woerden";52299;"05-08-2020";"18-08-2020";15;28,7;1;1,9;0;0
"Wormerland";880;"Wormerland";16270;"05-08-2020";"18-08-2020";2;12,3;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"05-08-2020";"18-08-2020";1;7,5;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"05-08-2020";"18-08-2020";65;41,5;1;0,6;0;0
"Zaltbommel";297;"Zaltbommel";28881;"05-08-2020";"18-08-2020";7;24,2;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"05-08-2020";"18-08-2020";30;175,3;1;5,8;0;0
"Zeewolde";50;"Zeewolde";22653;"05-08-2020";"18-08-2020";0;0;0;0;0;0
"Zeist";355;"Zeist";64905;"05-08-2020";"18-08-2020";23;35,4;0;0;0;0
"Zevenaar";299;"Zevenaar";43750;"05-08-2020";"18-08-2020";1;2,3;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"05-08-2020";"18-08-2020";76;60,7;0;0;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"05-08-2020";"18-08-2020";1;11,6;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"05-08-2020";"18-08-2020";25;57;0;0;0;0
"Zundert";879;"Zundert";21829;"05-08-2020";"18-08-2020";2;9,2;0;0;0;0
"Zutphen";301;"Zutphen";47934;"05-08-2020";"18-08-2020";6;12,5;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"05-08-2020";"18-08-2020";2;8,8;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"05-08-2020";"18-08-2020";36;80,5;0;0;0;0
"Zwolle";193;"Zwolle";128840;"05-08-2020";"18-08-2020";18;14;0;0;0;0
