"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Scherpenzeel";279;"Scherpenzeel";9880;"29-04-2020";"12-05-2020";4;40,5;0;0;0;0
"Schiedam";606;"Schiedam";78730;"29-04-2020";"12-05-2020";32;40,6;9;11,4;7;8,9
"Schiermonnikoog";88;"Schiermonnikoog";947;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"29-04-2020";"12-05-2020";26;76,8;0;0;2;5,9
"Simpelveld";965;"Simpelveld";10555;"29-04-2020";"12-05-2020";2;18,9;1;9,5;1;9,5
"Sint Anthonis";1702;"Sint Anthonis";11664;"29-04-2020";"12-05-2020";1;8,6;0;0;1;8,6
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"29-04-2020";"12-05-2020";9;30,8;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"29-04-2020";"12-05-2020";44;47,6;3;3,2;5;5,4
"Sliedrecht";610;"Sliedrecht";25220;"29-04-2020";"12-05-2020";5;19,8;1;4;1;4
"Sluis";1714;"Sluis";23210;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"29-04-2020";"12-05-2020";4;7,1;0;0;0;0
"Soest";342;"Soest";46606;"29-04-2020";"12-05-2020";4;8,6;1;2,1;2;4,3
"Someren";847;"Someren";19368;"29-04-2020";"12-05-2020";8;41,3;1;5,2;0;0
"Son en Breugel";848;"Son en Breugel";17322;"29-04-2020";"12-05-2020";1;5,8;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"29-04-2020";"12-05-2020";2;6,3;0;0;0;0
"Staphorst";180;"Staphorst";17145;"29-04-2020";"12-05-2020";4;23,3;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"29-04-2020";"12-05-2020";1;4,6;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"29-04-2020";"12-05-2020";9;36,9;0;0;2;8,2
"Steenwijkerland";1708;"Steenwijkerland";44126;"29-04-2020";"12-05-2020";4;9,1;0;0;0;0
"Stein";971;"Stein";25007;"29-04-2020";"12-05-2020";7;28;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"29-04-2020";"12-05-2020";13;20;1;1,5;2;3,1
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"29-04-2020";"12-05-2020";30;33,3;0;0;0;0
"Terneuzen";715;"Terneuzen";54426;"29-04-2020";"12-05-2020";5;9,2;1;1,8;0;0
"Terschelling";93;"Terschelling";4888;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"29-04-2020";"12-05-2020";0;0;0;0;1;7,4
"Teylingen";1525;"Teylingen";37440;"29-04-2020";"12-05-2020";5;13,4;0;0;1;2,7
"Tholen";716;"Tholen";25757;"29-04-2020";"12-05-2020";7;27,2;2;7,8;1;3,9
"Tiel";281;"Tiel";42159;"29-04-2020";"12-05-2020";10;23,7;1;2,4;1;2,4
"Tilburg";855;"Tilburg";219789;"29-04-2020";"12-05-2020";52;23,7;1;0,5;6;2,7
"Tubbergen";183;"Tubbergen";21275;"29-04-2020";"12-05-2020";4;18,8;1;4,7;0;0
"Twenterand";1700;"Twenterand";33743;"29-04-2020";"12-05-2020";3;8,9;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"29-04-2020";"12-05-2020";1;3;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Uden";856;"Uden";42119;"29-04-2020";"12-05-2020";7;16,6;0;0;1;2,4
"Uitgeest";450;"Uitgeest";13666;"29-04-2020";"12-05-2020";1;7,3;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"29-04-2020";"12-05-2020";1;3,4;0;0;0;0
"Urk";184;"Urk";21031;"29-04-2020";"12-05-2020";10;47,5;1;4,8;0;0
"Utrecht";344;"Utrecht";357597;"29-04-2020";"12-05-2020";117;32,7;15;4,2;23;6,4
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"29-04-2020";"12-05-2020";8;16,1;0;0;1;2
"Vaals";981;"Vaals";10105;"29-04-2020";"12-05-2020";2;19,8;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"29-04-2020";"12-05-2020";11;67,2;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"29-04-2020";"12-05-2020";16;51,3;0;0;3;9,6
"Veendam";47;"Veendam";27384;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"29-04-2020";"12-05-2020";10;15;0;0;0;0
"Veere";717;"Veere";21880;"29-04-2020";"12-05-2020";1;4,6;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"29-04-2020";"12-05-2020";9;19,8;0;0;0;0
"Velsen";453;"Velsen";68648;"29-04-2020";"12-05-2020";7;10,2;0;0;2;2,9
"Venlo";983;"Venlo";101802;"29-04-2020";"12-05-2020";9;8,8;1;1;6;5,9
"Venray";984;"Venray";43614;"29-04-2020";"12-05-2020";2;4,6;0;0;1;2,3
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"29-04-2020";"12-05-2020";24;42,2;2;3,5;2;3,5
"Vlaardingen";622;"Vlaardingen";73397;"29-04-2020";"12-05-2020";23;31,3;4;5,4;7;9,5
"Vlieland";96;"Vlieland";1155;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"29-04-2020";"12-05-2020";2;4,5;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"29-04-2020";"12-05-2020";3;24;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"29-04-2020";"12-05-2020";19;74,2;0;0;4;15,6
"Voorst";285;"Voorst";24552;"29-04-2020";"12-05-2020";1;4,1;0;0;0;0
"Vught";865;"Vught";26558;"29-04-2020";"12-05-2020";2;7,5;0;0;2;7,5
"Waadhoeke";1949;"Waadhoeke";46090;"29-04-2020";"12-05-2020";9;19,5;0;0;2;4,3
"Waalre";866;"Waalre";17456;"29-04-2020";"12-05-2020";1;5,7;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"29-04-2020";"12-05-2020";8;16,4;0;0;2;4,1
"Waddinxveen";627;"Waddinxveen";29291;"29-04-2020";"12-05-2020";15;51,2;0;0;1;3,4
"Wageningen";289;"Wageningen";39664;"29-04-2020";"12-05-2020";2;5;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"29-04-2020";"12-05-2020";5;19;0;0;3;11,4
"Waterland";852;"Waterland";17424;"29-04-2020";"12-05-2020";0;0;0;0;1;5,7
"Weert";988;"Weert";50105;"29-04-2020";"12-05-2020";8;16;2;4;1;2
"Weesp";457;"Weesp";19738;"29-04-2020";"12-05-2020";14;70,9;0;0;6;30,4
"West Betuwe";1960;"West Betuwe";51128;"29-04-2020";"12-05-2020";13;25,4;1;2;2;3,9
"West Maas en Waal";668;"West Maas en Waal";19324;"29-04-2020";"12-05-2020";5;25,9;1;5,2;1;5,2
"Westerkwartier";1969;"Westerkwartier";63329;"29-04-2020";"12-05-2020";2;3,2;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Westervoort";293;"Westervoort";14971;"29-04-2020";"12-05-2020";3;20;0;0;1;6,7
"Westerwolde";1950;"Westerwolde";25733;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Westland";1783;"Westland";110375;"29-04-2020";"12-05-2020";12;10,9;2;1,8;2;1,8
"Weststellingwerf";98;"Weststellingwerf";25914;"29-04-2020";"12-05-2020";2;7,7;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"29-04-2020";"12-05-2020";2;13,6;0;0;0;0
"Wierden";189;"Wierden";24446;"29-04-2020";"12-05-2020";5;20,5;0;0;0;0
"Wijchen";296;"Wijchen";41110;"29-04-2020";"12-05-2020";12;29,2;2;4,9;2;4,9
"Wijdemeren";1696;"Wijdemeren";24358;"29-04-2020";"12-05-2020";6;24,6;1;4,1;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"29-04-2020";"12-05-2020";3;10,4;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"29-04-2020";"12-05-2020";4;18,3;0;0;1;4,6
"Woerden";632;"Woerden";52299;"29-04-2020";"12-05-2020";20;38,2;1;1,9;3;5,7
"Wormerland";880;"Wormerland";16270;"29-04-2020";"12-05-2020";3;18,4;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"29-04-2020";"12-05-2020";1;7,5;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"29-04-2020";"12-05-2020";44;28,1;5;3,2;5;3,2
"Zaltbommel";297;"Zaltbommel";28881;"29-04-2020";"12-05-2020";13;45;1;3,5;0;0
"Zandvoort";473;"Zandvoort";17116;"29-04-2020";"12-05-2020";2;11,7;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"29-04-2020";"12-05-2020";7;30,9;0;0;0;0
"Zeist";355;"Zeist";64905;"29-04-2020";"12-05-2020";13;20;0;0;1;1,5
"Zevenaar";299;"Zevenaar";43750;"29-04-2020";"12-05-2020";13;29,7;0;0;2;4,6
"Zoetermeer";637;"Zoetermeer";125285;"29-04-2020";"12-05-2020";19;15,2;2;1,6;2;1,6
"Zoeterwoude";638;"Zoeterwoude";8605;"29-04-2020";"12-05-2020";3;34,9;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"29-04-2020";"12-05-2020";7;16;1;2,3;2;4,6
"Zundert";879;"Zundert";21829;"29-04-2020";"12-05-2020";3;13,7;0;0;1;4,6
"Zutphen";301;"Zutphen";47934;"29-04-2020";"12-05-2020";18;37,6;5;10,4;3;6,3
"Zwartewaterland";1896;"Zwartewaterland";22685;"29-04-2020";"12-05-2020";5;22;1;4,4;2;8,8
"Zwijndrecht";642;"Zwijndrecht";44737;"29-04-2020";"12-05-2020";23;51,4;3;6,7;10;22,4
"Zwolle";193;"Zwolle";128840;"29-04-2020";"12-05-2020";17;13,2;0;0;2;1,6
