"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Rotterdam";599;"Rotterdam";651157;"11-11-2020";"24-11-2020";3565;547,5;83;12,7;44;6,8
"Rozendaal";277;"Rozendaal";1704;"11-11-2020";"24-11-2020";5;293,4;0;0;0;0
"Rucphen";840;"Rucphen";22878;"11-11-2020";"24-11-2020";105;459;2;8,7;0;0
"Schagen";441;"Schagen";46483;"11-11-2020";"24-11-2020";221;475,4;1;2,2;1;2,2
"Scherpenzeel";279;"Scherpenzeel";9880;"11-11-2020";"24-11-2020";38;384,6;0;0;0;0
"Schiedam";606;"Schiedam";78730;"11-11-2020";"24-11-2020";535;679,5;22;27,9;3;3,8
"Schiermonnikoog";88;"Schiermonnikoog";947;"11-11-2020";"24-11-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"11-11-2020";"24-11-2020";67;198;0;0;0;0
"Simpelveld";965;"Simpelveld";10555;"11-11-2020";"24-11-2020";37;350,5;1;9,5;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"11-11-2020";"24-11-2020";36;308,6;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"11-11-2020";"24-11-2020";113;386,9;1;3,4;1;3,4
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"11-11-2020";"24-11-2020";282;305,1;4;4,3;3;3,2
"Sliedrecht";610;"Sliedrecht";25220;"11-11-2020";"24-11-2020";148;586,8;0;0;2;7,9
"Sluis";1714;"Sluis";23210;"11-11-2020";"24-11-2020";130;560,1;1;4,3;1;4,3
"Smallingerland";90;"Smallingerland";56150;"11-11-2020";"24-11-2020";76;135,4;1;1,8;1;1,8
"Soest";342;"Soest";46606;"11-11-2020";"24-11-2020";147;315,4;3;6,4;1;2,1
"Someren";847;"Someren";19368;"11-11-2020";"24-11-2020";119;614,4;1;5,2;1;5,2
"Son en Breugel";848;"Son en Breugel";17322;"11-11-2020";"24-11-2020";78;450,3;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"11-11-2020";"24-11-2020";148;467,1;0;0;0;0
"Staphorst";180;"Staphorst";17145;"11-11-2020";"24-11-2020";50;291,6;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"11-11-2020";"24-11-2020";57;262,4;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"11-11-2020";"24-11-2020";110;450,5;2;8,2;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"11-11-2020";"24-11-2020";99;224,4;0;0;0;0
"Stein";971;"Stein";25007;"11-11-2020";"24-11-2020";55;219,9;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"11-11-2020";"24-11-2020";324;499;2;3,1;7;10,8
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"11-11-2020";"24-11-2020";378;420,1;2;2,2;11;12,2
"Terneuzen";715;"Terneuzen";54426;"11-11-2020";"24-11-2020";290;532,8;4;7,3;1;1,8
"Terschelling";93;"Terschelling";4888;"11-11-2020";"24-11-2020";5;102,3;0;0;0;0
"Texel";448;"Texel";13575;"11-11-2020";"24-11-2020";7;51,6;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"11-11-2020";"24-11-2020";173;462,1;4;10,7;2;5,3
"Tholen";716;"Tholen";25757;"11-11-2020";"24-11-2020";178;691,1;1;3,9;1;3,9
"Tiel";281;"Tiel";42159;"11-11-2020";"24-11-2020";154;365,3;3;7,1;6;14,2
"Tilburg";855;"Tilburg";219789;"11-11-2020";"24-11-2020";1157;526,4;8;3,6;15;6,8
"Tubbergen";183;"Tubbergen";21275;"11-11-2020";"24-11-2020";168;789,7;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"11-11-2020";"24-11-2020";225;666,8;2;5,9;2;5,9
"Tynaarlo";1730;"Tynaarlo";33887;"11-11-2020";"24-11-2020";39;115,1;0;0;6;17,7
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"11-11-2020";"24-11-2020";50;156;0;0;0;0
"Uden";856;"Uden";42119;"11-11-2020";"24-11-2020";124;294,4;1;2,4;1;2,4
"Uitgeest";450;"Uitgeest";13666;"11-11-2020";"24-11-2020";71;519,5;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"11-11-2020";"24-11-2020";128;434,2;3;10,2;1;3,4
"Urk";184;"Urk";21031;"11-11-2020";"24-11-2020";505;2401,2;3;14,3;5;23,8
"Utrecht";344;"Utrecht";357597;"11-11-2020";"24-11-2020";1409;394;22;6,2;6;1,7
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"11-11-2020";"24-11-2020";137;276,3;1;2;0;0
"Vaals";981;"Vaals";10105;"11-11-2020";"24-11-2020";19;188;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"11-11-2020";"24-11-2020";54;329,9;0;0;2;12,2
"Valkenswaard";858;"Valkenswaard";31193;"11-11-2020";"24-11-2020";108;346,2;0;0;2;6,4
"Veendam";47;"Veendam";27384;"11-11-2020";"24-11-2020";38;138,8;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"11-11-2020";"24-11-2020";395;594;6;9;0;0
"Veere";717;"Veere";21880;"11-11-2020";"24-11-2020";36;164,5;1;4,6;0;0
"Veldhoven";861;"Veldhoven";45466;"11-11-2020";"24-11-2020";210;461,9;1;2,2;1;2,2
"Velsen";453;"Velsen";68648;"11-11-2020";"24-11-2020";269;391,9;3;4,4;3;4,4
"Venlo";983;"Venlo";101802;"11-11-2020";"24-11-2020";424;416,5;2;2;4;3,9
"Venray";984;"Venray";43614;"11-11-2020";"24-11-2020";170;389,8;1;2,3;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"11-11-2020";"24-11-2020";307;540,4;2;3,5;4;7
"Vlaardingen";622;"Vlaardingen";73397;"11-11-2020";"24-11-2020";418;569,5;4;5,4;6;8,2
"Vlieland";96;"Vlieland";1155;"11-11-2020";"24-11-2020";1;86,6;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"11-11-2020";"24-11-2020";89;200,6;0;0;1;2,3
"Voerendaal";986;"Voerendaal";12475;"11-11-2020";"24-11-2020";28;224,4;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"11-11-2020";"24-11-2020";84;328,2;0;0;0;0
"Voorst";285;"Voorst";24552;"11-11-2020";"24-11-2020";71;289,2;0;0;0;0
"Vught";865;"Vught";26558;"11-11-2020";"24-11-2020";113;425,5;1;3,8;3;11,3
"Waadhoeke";1949;"Waadhoeke";46090;"11-11-2020";"24-11-2020";97;210,5;2;4,3;4;8,7
"Waalre";866;"Waalre";17456;"11-11-2020";"24-11-2020";59;338;0;0;1;5,7
"Waalwijk";867;"Waalwijk";48637;"11-11-2020";"24-11-2020";249;512;4;8,2;3;6,2
"Waddinxveen";627;"Waddinxveen";29291;"11-11-2020";"24-11-2020";129;440,4;5;17,1;1;3,4
"Wageningen";289;"Wageningen";39664;"11-11-2020";"24-11-2020";161;405,9;3;7,6;5;12,6
"Wassenaar";629;"Wassenaar";26305;"11-11-2020";"24-11-2020";67;254,7;6;22,8;1;3,8
"Waterland";852;"Waterland";17424;"11-11-2020";"24-11-2020";63;361,6;0;0;2;11,5
"Weert";988;"Weert";50105;"11-11-2020";"24-11-2020";249;497;4;8;2;4
"Weesp";457;"Weesp";19738;"11-11-2020";"24-11-2020";105;532;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"11-11-2020";"24-11-2020";266;520,3;5;9,8;4;7,8
"West Maas en Waal";668;"West Maas en Waal";19324;"11-11-2020";"24-11-2020";51;263,9;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"11-11-2020";"24-11-2020";79;124,7;0;0;1;1,6
"Westerveld";1701;"Westerveld";19460;"11-11-2020";"24-11-2020";51;262,1;1;5,1;0;0
"Westervoort";293;"Westervoort";14971;"11-11-2020";"24-11-2020";84;561,1;1;6,7;0;0
"Westerwolde";1950;"Westerwolde";25733;"11-11-2020";"24-11-2020";95;369,2;1;3,9;0;0
"Westland";1783;"Westland";110375;"11-11-2020";"24-11-2020";804;728,4;9;8,2;14;12,7
"Weststellingwerf";98;"Weststellingwerf";25914;"11-11-2020";"24-11-2020";54;208,4;1;3,9;2;7,7
"Westvoorne";614;"Westvoorne";14731;"11-11-2020";"24-11-2020";30;203,7;0;0;0;0
"Wierden";189;"Wierden";24446;"11-11-2020";"24-11-2020";195;797,7;0;0;3;12,3
"Wijchen";296;"Wijchen";41110;"11-11-2020";"24-11-2020";161;391,6;1;2,4;1;2,4
"Wijdemeren";1696;"Wijdemeren";24358;"11-11-2020";"24-11-2020";75;307,9;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"11-11-2020";"24-11-2020";99;414;1;4,2;0;0
"Winterswijk";294;"Winterswijk";28854;"11-11-2020";"24-11-2020";102;353,5;1;3,5;3;10,4
"Woensdrecht";873;"Woensdrecht";21876;"11-11-2020";"24-11-2020";108;493,7;0;0;2;9,1
"Woerden";632;"Woerden";52299;"11-11-2020";"24-11-2020";321;613,8;5;9,6;2;3,8
"Wormerland";880;"Wormerland";16270;"11-11-2020";"24-11-2020";57;350,3;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"11-11-2020";"24-11-2020";36;269,4;1;7,5;1;7,5
"Zaanstad";479;"Zaanstad";156794;"11-11-2020";"24-11-2020";807;514,7;10;6,4;10;6,4
"Zaltbommel";297;"Zaltbommel";28881;"11-11-2020";"24-11-2020";224;775,6;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"11-11-2020";"24-11-2020";49;286,3;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"11-11-2020";"24-11-2020";54;238,4;1;4,4;0;0
"Zeist";355;"Zeist";64905;"11-11-2020";"24-11-2020";211;325,1;4;6,2;1;1,5
"Zevenaar";299;"Zevenaar";43750;"11-11-2020";"24-11-2020";114;260,6;0;0;1;2,3
"Zoetermeer";637;"Zoetermeer";125285;"11-11-2020";"24-11-2020";644;514;1;0,8;3;2,4
"Zoeterwoude";638;"Zoeterwoude";8605;"11-11-2020";"24-11-2020";54;627,5;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"11-11-2020";"24-11-2020";221;503,6;5;11,4;2;4,6
"Zundert";879;"Zundert";21829;"11-11-2020";"24-11-2020";69;316,1;2;9,2;2;9,2
"Zutphen";301;"Zutphen";47934;"11-11-2020";"24-11-2020";160;333,8;0;0;1;2,1
"Zwartewaterland";1896;"Zwartewaterland";22685;"11-11-2020";"24-11-2020";60;264,5;0;0;2;8,8
"Zwijndrecht";642;"Zwijndrecht";44737;"11-11-2020";"24-11-2020";221;494;0;0;5;11,2
"Zwolle";193;"Zwolle";128840;"11-11-2020";"24-11-2020";290;225,1;2;1,6;7;5,4
