"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"27-05-2020";"09-06-2020";6;20,5;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"27-05-2020";"09-06-2020";9;9,7;0;0;0;0
"Sliedrecht";610;"Sliedrecht";25220;"27-05-2020";"09-06-2020";6;23,8;0;0;0;0
"Sluis";1714;"Sluis";23210;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Soest";342;"Soest";46606;"27-05-2020";"09-06-2020";4;8,6;0;0;0;0
"Someren";847;"Someren";19368;"27-05-2020";"09-06-2020";2;10,3;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"27-05-2020";"09-06-2020";1;5,8;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"27-05-2020";"09-06-2020";1;3,2;0;0;0;0
"Staphorst";180;"Staphorst";17145;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"27-05-2020";"09-06-2020";1;4,1;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Stein";971;"Stein";25007;"27-05-2020";"09-06-2020";1;4;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"27-05-2020";"09-06-2020";4;6,2;0;0;2;3,1
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"27-05-2020";"09-06-2020";4;4,4;1;1,1;1;1,1
"Terneuzen";715;"Terneuzen";54426;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Terschelling";93;"Terschelling";4888;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"27-05-2020";"09-06-2020";4;10,7;0;0;0;0
"Tholen";716;"Tholen";25757;"27-05-2020";"09-06-2020";17;66;0;0;1;3,9
"Tiel";281;"Tiel";42159;"27-05-2020";"09-06-2020";32;75,9;0;0;0;0
"Tilburg";855;"Tilburg";219789;"27-05-2020";"09-06-2020";42;19,1;0;0;4;1,8
"Tubbergen";183;"Tubbergen";21275;"27-05-2020";"09-06-2020";1;4,7;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Uden";856;"Uden";42119;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"27-05-2020";"09-06-2020";6;20,4;0;0;0;0
"Urk";184;"Urk";21031;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Utrecht";344;"Utrecht";357597;"27-05-2020";"09-06-2020";152;42,5;5;1,4;8;2,2
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"27-05-2020";"09-06-2020";9;18,2;0;0;0;0
"Vaals";981;"Vaals";10105;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"27-05-2020";"09-06-2020";1;6,1;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"27-05-2020";"09-06-2020";1;3,2;0;0;0;0
"Veendam";47;"Veendam";27384;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"27-05-2020";"09-06-2020";13;19,6;0;0;0;0
"Veere";717;"Veere";21880;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"27-05-2020";"09-06-2020";1;2,2;0;0;0;0
"Velsen";453;"Velsen";68648;"27-05-2020";"09-06-2020";21;30,6;0;0;0;0
"Venlo";983;"Venlo";101802;"27-05-2020";"09-06-2020";8;7,9;1;1;1;1
"Venray";984;"Venray";43614;"27-05-2020";"09-06-2020";14;32,1;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"27-05-2020";"09-06-2020";16;28,2;0;0;0;0
"Vlaardingen";622;"Vlaardingen";73397;"27-05-2020";"09-06-2020";11;15;0;0;0;0
"Vlieland";96;"Vlieland";1155;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"27-05-2020";"09-06-2020";2;16;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"27-05-2020";"09-06-2020";0;0;0;0;1;3,9
"Voorst";285;"Voorst";24552;"27-05-2020";"09-06-2020";10;40,7;1;4,1;0;0
"Vught";865;"Vught";26558;"27-05-2020";"09-06-2020";3;11,3;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"27-05-2020";"09-06-2020";1;2,2;0;0;1;2,2
"Waalre";866;"Waalre";17456;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"27-05-2020";"09-06-2020";24;49,3;2;4,1;1;2,1
"Waddinxveen";627;"Waddinxveen";29291;"27-05-2020";"09-06-2020";3;10,2;0;0;0;0
"Wageningen";289;"Wageningen";39664;"27-05-2020";"09-06-2020";1;2,5;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"27-05-2020";"09-06-2020";2;7,6;0;0;0;0
"Waterland";852;"Waterland";17424;"27-05-2020";"09-06-2020";1;5,7;0;0;0;0
"Weert";988;"Weert";50105;"27-05-2020";"09-06-2020";4;8;0;0;0;0
"Weesp";457;"Weesp";19738;"27-05-2020";"09-06-2020";3;15,2;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"27-05-2020";"09-06-2020";22;43;1;2;1;2
"West Maas en Waal";668;"West Maas en Waal";19324;"27-05-2020";"09-06-2020";1;5,2;1;5,2;1;5,2
"Westerkwartier";1969;"Westerkwartier";63329;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Westervoort";293;"Westervoort";14971;"27-05-2020";"09-06-2020";2;13,4;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Westland";1783;"Westland";110375;"27-05-2020";"09-06-2020";13;11,8;0;0;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Wierden";189;"Wierden";24446;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Wijchen";296;"Wijchen";41110;"27-05-2020";"09-06-2020";0;0;0;0;1;2,4
"Wijdemeren";1696;"Wijdemeren";24358;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"27-05-2020";"09-06-2020";5;20,9;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"27-05-2020";"09-06-2020";2;6,9;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"27-05-2020";"09-06-2020";1;4,6;0;0;0;0
"Woerden";632;"Woerden";52299;"27-05-2020";"09-06-2020";5;9,6;0;0;0;0
"Wormerland";880;"Wormerland";16270;"27-05-2020";"09-06-2020";2;12,3;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"27-05-2020";"09-06-2020";28;17,9;0;0;0;0
"Zaltbommel";297;"Zaltbommel";28881;"27-05-2020";"09-06-2020";2;6,9;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"27-05-2020";"09-06-2020";5;22,1;0;0;0;0
"Zeist";355;"Zeist";64905;"27-05-2020";"09-06-2020";24;37;1;1,5;1;1,5
"Zevenaar";299;"Zevenaar";43750;"27-05-2020";"09-06-2020";5;11,4;1;2,3;0;0
"Zoetermeer";637;"Zoetermeer";125285;"27-05-2020";"09-06-2020";10;8;0;0;1;0,8
"Zoeterwoude";638;"Zoeterwoude";8605;"27-05-2020";"09-06-2020";1;11,6;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"27-05-2020";"09-06-2020";6;13,7;1;2,3;0;0
"Zundert";879;"Zundert";21829;"27-05-2020";"09-06-2020";17;77,9;2;9,2;0;0
"Zutphen";301;"Zutphen";47934;"27-05-2020";"09-06-2020";6;12,5;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"27-05-2020";"09-06-2020";3;13,2;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"27-05-2020";"09-06-2020";9;20,1;0;0;0;0
"Zwolle";193;"Zwolle";128840;"27-05-2020";"09-06-2020";7;5,4;0;0;0;0
