"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Heeze-Leende";1658;"Heeze-Leende";16152;"10-06-2020";"23-06-2020";8;49,5;0;0;0;0
"Heiloo";399;"Heiloo";23968;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"10-06-2020";"23-06-2020";3;7,5;0;0;0;0
"Helmond";794;"Helmond";92423;"10-06-2020";"23-06-2020";26;28,1;0;0;0;0
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hengelo";164;"Hengelo";81140;"10-06-2020";"23-06-2020";4;4,9;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"10-06-2020";"23-06-2020";16;10,3;0;0;0;0
"Het Hogeland";1966;"Het Hogeland";47801;"10-06-2020";"23-06-2020";5;10,5;0;0;0;0
"Heumen";252;"Heumen";16454;"10-06-2020";"23-06-2020";1;6,1;0;0;0;0
"Heusden";797;"Heusden";44692;"10-06-2020";"23-06-2020";3;6,7;0;0;0;0
"Hillegom";534;"Hillegom";22209;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"10-06-2020";"23-06-2020";2;12,9;0;0;0;0
"Hilversum";402;"Hilversum";90831;"10-06-2020";"23-06-2020";6;6,6;0;0;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"10-06-2020";"23-06-2020";3;3,4;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hollands Kroon";1911;"Hollands Kroon";48432;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hoorn";405;"Hoorn";73261;"10-06-2020";"23-06-2020";5;6,8;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"10-06-2020";"23-06-2020";13;30,6;0;0;0;0
"Houten";321;"Houten";50146;"10-06-2020";"23-06-2020";2;4;0;0;0;0
"Huizen";406;"Huizen";41273;"10-06-2020";"23-06-2020";10;24,2;1;2,4;0;0
"Hulst";677;"Hulst";27556;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"10-06-2020";"23-06-2020";1;2,9;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"10-06-2020";"23-06-2020";2;7,3;0;0;0;0
"Kampen";166;"Kampen";54319;"10-06-2020";"23-06-2020";1;1,8;0;0;1;1,8
"Kapelle";678;"Kapelle";12695;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Katwijk";537;"Katwijk";65753;"10-06-2020";"23-06-2020";38;57,8;1;1,5;0;0
"Kerkrade";928;"Kerkrade";45749;"10-06-2020";"23-06-2020";3;6,6;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"10-06-2020";"23-06-2020";2;6,8;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"10-06-2020";"23-06-2020";8;14,2;0;0;4;7,1
"Laarbeek";1659;"Laarbeek";22523;"10-06-2020";"23-06-2020";2;8,9;0;0;0;0
"Landerd";1685;"Landerd";15730;"10-06-2020";"23-06-2020";2;12,7;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"10-06-2020";"23-06-2020";1;2,7;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Langedijk";416;"Langedijk";28163;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"10-06-2020";"23-06-2020";4;6,4;0;0;1;1,6
"Laren";417;"Laren";11280;"10-06-2020";"23-06-2020";0;0;0;0;0;0
