"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Rotterdam";599;"Rotterdam";651157;"01-04-2020";"14-04-2020";869;133,5;165;25,3;111;17
"Rozendaal";277;"Rozendaal";1704;"01-04-2020";"14-04-2020";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"01-04-2020";"14-04-2020";24;104,9;1;4,4;4;17,5
"Schagen";441;"Schagen";46483;"01-04-2020";"14-04-2020";34;73,1;5;10,8;4;8,6
"Scherpenzeel";279;"Scherpenzeel";9880;"01-04-2020";"14-04-2020";11;111,3;3;30,4;2;20,2
"Schiedam";606;"Schiedam";78730;"01-04-2020";"14-04-2020";56;71,1;13;16,5;4;5,1
"Schiermonnikoog";88;"Schiermonnikoog";947;"01-04-2020";"14-04-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"01-04-2020";"14-04-2020";12;35,5;3;8,9;0;0
"Simpelveld";965;"Simpelveld";10555;"01-04-2020";"14-04-2020";16;151,6;4;37,9;2;18,9
"Sint Anthonis";1702;"Sint Anthonis";11664;"01-04-2020";"14-04-2020";25;214,3;2;17,1;2;17,1
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"01-04-2020";"14-04-2020";32;109,6;13;44,5;8;27,4
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"01-04-2020";"14-04-2020";124;134,2;23;24,9;16;17,3
"Sliedrecht";610;"Sliedrecht";25220;"01-04-2020";"14-04-2020";22;87,2;2;7,9;1;4
"Sluis";1714;"Sluis";23210;"01-04-2020";"14-04-2020";8;34,5;3;12,9;1;4,3
"Smallingerland";90;"Smallingerland";56150;"01-04-2020";"14-04-2020";17;30,3;2;3,6;1;1,8
"Soest";342;"Soest";46606;"01-04-2020";"14-04-2020";29;62,2;7;15;4;8,6
"Someren";847;"Someren";19368;"01-04-2020";"14-04-2020";36;185,9;7;36,1;4;20,7
"Son en Breugel";848;"Son en Breugel";17322;"01-04-2020";"14-04-2020";27;155,9;6;34,6;7;40,4
"Stadskanaal";37;"Stadskanaal";31686;"01-04-2020";"14-04-2020";3;9,5;1;3,2;1;3,2
"Staphorst";180;"Staphorst";17145;"01-04-2020";"14-04-2020";36;210;3;17,5;2;11,7
"Stede Broec";532;"Stede Broec";21726;"01-04-2020";"14-04-2020";19;87,5;5;23;2;9,2
"Steenbergen";851;"Steenbergen";24416;"01-04-2020";"14-04-2020";26;106,5;4;16,4;4;16,4
"Steenwijkerland";1708;"Steenwijkerland";44126;"01-04-2020";"14-04-2020";40;90,6;4;9,1;2;4,5
"Stein";971;"Stein";25007;"01-04-2020";"14-04-2020";45;179,9;10;40;7;28
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"01-04-2020";"14-04-2020";32;49,3;7;10,8;2;3,1
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"01-04-2020";"14-04-2020";29;32,2;3;3,3;2;2,2
"Terneuzen";715;"Terneuzen";54426;"01-04-2020";"14-04-2020";53;97,4;6;11;2;3,7
"Terschelling";93;"Terschelling";4888;"01-04-2020";"14-04-2020";1;20,5;0;0;0;0
"Texel";448;"Texel";13575;"01-04-2020";"14-04-2020";6;44,2;3;22,1;0;0
"Teylingen";1525;"Teylingen";37440;"01-04-2020";"14-04-2020";17;45,4;5;13,4;0;0
"Tholen";716;"Tholen";25757;"01-04-2020";"14-04-2020";64;248,5;9;34,9;6;23,3
"Tiel";281;"Tiel";42159;"01-04-2020";"14-04-2020";35;83;13;30,8;7;16,6
"Tilburg";855;"Tilburg";219789;"01-04-2020";"14-04-2020";146;66,4;46;20,9;55;25
"Tubbergen";183;"Tubbergen";21275;"01-04-2020";"14-04-2020";49;230,3;2;9,4;3;14,1
"Twenterand";1700;"Twenterand";33743;"01-04-2020";"14-04-2020";34;100,8;4;11,9;2;5,9
"Tynaarlo";1730;"Tynaarlo";33887;"01-04-2020";"14-04-2020";12;35,4;2;5,9;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"01-04-2020";"14-04-2020";8;25;1;3,1;1;3,1
"Uden";856;"Uden";42119;"01-04-2020";"14-04-2020";53;125,8;12;28,5;20;47,5
"Uitgeest";450;"Uitgeest";13666;"01-04-2020";"14-04-2020";9;65,9;2;14,6;0;0
"Uithoorn";451;"Uithoorn";29478;"01-04-2020";"14-04-2020";22;74,6;7;23,7;1;3,4
"Urk";184;"Urk";21031;"01-04-2020";"14-04-2020";26;123,6;5;23,8;2;9,5
"Utrecht";344;"Utrecht";357597;"01-04-2020";"14-04-2020";247;69,1;76;21,3;37;10,3
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"01-04-2020";"14-04-2020";33;66,6;12;24,2;3;6,1
"Vaals";981;"Vaals";10105;"01-04-2020";"14-04-2020";15;148,4;2;19,8;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"01-04-2020";"14-04-2020";37;226,1;9;55;4;24,4
"Valkenswaard";858;"Valkenswaard";31193;"01-04-2020";"14-04-2020";55;176,3;4;12,8;20;64,1
"Veendam";47;"Veendam";27384;"01-04-2020";"14-04-2020";2;7,3;1;3,7;0;0
"Veenendaal";345;"Veenendaal";66493;"01-04-2020";"14-04-2020";64;96,3;22;33,1;4;6
"Veere";717;"Veere";21880;"01-04-2020";"14-04-2020";8;36,6;3;13,7;0;0
"Veldhoven";861;"Veldhoven";45466;"01-04-2020";"14-04-2020";49;107,8;8;17,6;8;17,6
"Velsen";453;"Velsen";68648;"01-04-2020";"14-04-2020";137;199,6;9;13,1;18;26,2
"Venlo";983;"Venlo";101802;"01-04-2020";"14-04-2020";101;99,2;29;28,5;28;27,5
"Venray";984;"Venray";43614;"01-04-2020";"14-04-2020";40;91,7;11;25,2;10;22,9
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"01-04-2020";"14-04-2020";95;167,2;9;15,8;23;40,5
"Vlaardingen";622;"Vlaardingen";73397;"01-04-2020";"14-04-2020";87;118,5;13;17,7;11;15
"Vlieland";96;"Vlieland";1155;"01-04-2020";"14-04-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"01-04-2020";"14-04-2020";27;60,9;1;2,3;2;4,5
"Voerendaal";986;"Voerendaal";12475;"01-04-2020";"14-04-2020";16;128,3;8;64,1;4;32,1
"Voorschoten";626;"Voorschoten";25596;"01-04-2020";"14-04-2020";11;43;3;11,7;3;11,7
"Voorst";285;"Voorst";24552;"01-04-2020";"14-04-2020";13;52,9;3;12,2;5;20,4
"Vught";865;"Vught";26558;"01-04-2020";"14-04-2020";30;113;12;45,2;8;30,1
"Waadhoeke";1949;"Waadhoeke";46090;"01-04-2020";"14-04-2020";50;108,5;5;10,8;6;13
"Waalre";866;"Waalre";17456;"01-04-2020";"14-04-2020";7;40,1;3;17,2;4;22,9
"Waalwijk";867;"Waalwijk";48637;"01-04-2020";"14-04-2020";40;82,2;8;16,4;5;10,3
"Waddinxveen";627;"Waddinxveen";29291;"01-04-2020";"14-04-2020";20;68,3;5;17,1;4;13,7
"Wageningen";289;"Wageningen";39664;"01-04-2020";"14-04-2020";22;55,5;9;22,7;5;12,6
"Wassenaar";629;"Wassenaar";26305;"01-04-2020";"14-04-2020";24;91,2;5;19;6;22,8
"Waterland";852;"Waterland";17424;"01-04-2020";"14-04-2020";7;40,2;3;17,2;1;5,7
"Weert";988;"Weert";50105;"01-04-2020";"14-04-2020";43;85,8;14;27,9;5;10
"Weesp";457;"Weesp";19738;"01-04-2020";"14-04-2020";13;65,9;4;20,3;1;5,1
"West Betuwe";1960;"West Betuwe";51128;"01-04-2020";"14-04-2020";66;129,1;19;37,2;9;17,6
"West Maas en Waal";668;"West Maas en Waal";19324;"01-04-2020";"14-04-2020";42;217,3;5;25,9;3;15,5
"Westerkwartier";1969;"Westerkwartier";63329;"01-04-2020";"14-04-2020";28;44,2;4;6,3;2;3,2
"Westerveld";1701;"Westerveld";19460;"01-04-2020";"14-04-2020";17;87,4;5;25,7;2;10,3
"Westervoort";293;"Westervoort";14971;"01-04-2020";"14-04-2020";14;93,5;6;40,1;0;0
"Westerwolde";1950;"Westerwolde";25733;"01-04-2020";"14-04-2020";1;3,9;1;3,9;0;0
"Westland";1783;"Westland";110375;"01-04-2020";"14-04-2020";90;81,5;20;18,1;18;16,3
"Weststellingwerf";98;"Weststellingwerf";25914;"01-04-2020";"14-04-2020";9;34,7;0;0;1;3,9
"Westvoorne";614;"Westvoorne";14731;"01-04-2020";"14-04-2020";10;67,9;1;6,8;0;0
"Wierden";189;"Wierden";24446;"01-04-2020";"14-04-2020";19;77,7;1;4,1;1;4,1
"Wijchen";296;"Wijchen";41110;"01-04-2020";"14-04-2020";45;109,5;8;19,5;2;4,9
"Wijdemeren";1696;"Wijdemeren";24358;"01-04-2020";"14-04-2020";9;36,9;1;4,1;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"01-04-2020";"14-04-2020";14;58,5;2;8,4;1;4,2
"Winterswijk";294;"Winterswijk";28854;"01-04-2020";"14-04-2020";16;55,5;4;13,9;1;3,5
"Woensdrecht";873;"Woensdrecht";21876;"01-04-2020";"14-04-2020";18;82,3;0;0;0;0
"Woerden";632;"Woerden";52299;"01-04-2020";"14-04-2020";60;114,7;14;26,8;9;17,2
"Wormerland";880;"Wormerland";16270;"01-04-2020";"14-04-2020";16;98,3;3;18,4;3;18,4
"Woudenberg";351;"Woudenberg";13362;"01-04-2020";"14-04-2020";12;89,8;5;37,4;1;7,5
"Zaanstad";479;"Zaanstad";156794;"01-04-2020";"14-04-2020";152;96,9;34;21,7;24;15,3
"Zaltbommel";297;"Zaltbommel";28881;"01-04-2020";"14-04-2020";23;79,6;7;24,2;2;6,9
"Zandvoort";473;"Zandvoort";17116;"01-04-2020";"14-04-2020";17;99,3;4;23,4;3;17,5
"Zeewolde";50;"Zeewolde";22653;"01-04-2020";"14-04-2020";9;39,7;2;8,8;3;13,2
"Zeist";355;"Zeist";64905;"01-04-2020";"14-04-2020";45;69,3;12;18,5;9;13,9
"Zevenaar";299;"Zevenaar";43750;"01-04-2020";"14-04-2020";36;82,3;13;29,7;6;13,7
"Zoetermeer";637;"Zoetermeer";125285;"01-04-2020";"14-04-2020";70;55,9;15;12;5;4
"Zoeterwoude";638;"Zoeterwoude";8605;"01-04-2020";"14-04-2020";4;46,5;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"01-04-2020";"14-04-2020";42;95,7;5;11,4;3;6,8
"Zundert";879;"Zundert";21829;"01-04-2020";"14-04-2020";19;87;5;22,9;3;13,7
"Zutphen";301;"Zutphen";47934;"01-04-2020";"14-04-2020";28;58,4;7;14,6;7;14,6
"Zwartewaterland";1896;"Zwartewaterland";22685;"01-04-2020";"14-04-2020";57;251,3;9;39,7;6;26,4
"Zwijndrecht";642;"Zwijndrecht";44737;"01-04-2020";"14-04-2020";47;105,1;3;6,7;3;6,7
"Zwolle";193;"Zwolle";128840;"01-04-2020";"14-04-2020";126;97,8;18;14;19;14,7
