"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Harlingen";72;"Harlingen";15722;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Hattem";244;"Hattem";12209;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"24-06-2020";"07-07-2020";2;5,1;0;0;0;0
"Heemstede";397;"Heemstede";27234;"24-06-2020";"07-07-2020";5;18,4;0;0;0;0
"Heerde";246;"Heerde";18589;"24-06-2020";"07-07-2020";1;5,4;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"24-06-2020";"07-07-2020";1;2;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Heerlen";917;"Heerlen";87086;"24-06-2020";"07-07-2020";2;2,3;0;0;0;0
"Heeze-Leende";1658;"Heeze-Leende";16152;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Heiloo";399;"Heiloo";23968;"24-06-2020";"07-07-2020";1;4,2;0;0;0;0
"Hellendoorn";163;"Hellendoorn";35916;"24-06-2020";"07-07-2020";1;2,8;0;0;0;0
"Hellevoetsluis";530;"Hellevoetsluis";40142;"24-06-2020";"07-07-2020";3;7,5;0;0;0;0
"Helmond";794;"Helmond";92423;"24-06-2020";"07-07-2020";6;6,5;0;0;1;1,1
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"24-06-2020";"07-07-2020";2;6,4;0;0;0;0
"Hengelo";164;"Hengelo";81140;"24-06-2020";"07-07-2020";1;1,2;0;0;0;0
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"24-06-2020";"07-07-2020";14;9;0;0;1;0,6
"Het Hogeland";1966;"Het Hogeland";47801;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Heumen";252;"Heumen";16454;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Heusden";797;"Heusden";44692;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Hillegom";534;"Hillegom";22209;"24-06-2020";"07-07-2020";2;9;0;0;0;0
"Hilvarenbeek";798;"Hilvarenbeek";15518;"24-06-2020";"07-07-2020";1;6,4;0;0;0;0
"Hilversum";402;"Hilversum";90831;"24-06-2020";"07-07-2020";15;16,5;1;1,1;0;0
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Hof van Twente";1735;"Hof van Twente";35017;"24-06-2020";"07-07-2020";0;0;0;0;0;0
